price;title;location;surface;rooms
5000000;Mieszkanie Warszawa Śródmieście, ul. Wilcza;Śródmieście;140.0;3
920000;Mieszkanie Warszawa Powiśle;Powiśle;43.0;2
686000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;49.0;2
1200000;Mieszkanie Warszawa Powiśle, ul. Bednarska;Powiśle;77.71;4
999000;Mieszkanie Warszawa Mokotów;Mokotów;51.0;2
440000;Mieszkanie Warszawa Targówek, ul. Wysockiego;Targówek;40.8;2
850000;Mieszkanie Warszawa Nowe Miasto, ul. Ciasna;Nowe Miasto;55.0;3
720000;Mieszkanie Warszawa Mokotów, ul. Ursynowska;Mokotów;32.0;2
753000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;43.72;2
384999;Mieszkanie Warszawa Mokotów, ul. Czerniakowska;Mokotów;29.3;1
395000;Mieszkanie Warszawa Śródmieście, ul. Zamenhofa;Śródmieście;19.0;1
963040;Nowe mieszkanie Warszawa;mazowieckie;54.0;3
1200000;Mieszkanie Warszawa Śródmieście, ul. Solidarności;Śródmieście;63.11;3
648000;Nowe mieszkanie Warszawa Czyste;Czyste;36.79;2
670000;Mieszkanie Warszawa Saska Kępa, ul. Międzynarodowa;Saska Kępa;46.0;3
555000;Mieszkanie Warszawa Żoliborz, ul. Popiełuszki 11;Żoliborz;32.0;1
490000;Mieszkanie Warszawa Wola, ul. Karolkowa;Wola;42.5;3
2080000;Mieszkanie Warszawa Praga-Północ;Praga-Północ;91.96;3
556336;Mieszkanie Warszawa Mokotów, ul. Chełmska;Mokotów;46.4;2
395000;Mieszkanie Warszawa Śródmieście, ul. Zamenhofa;Śródmieście;19.0;1
559000;Mieszkanie Warszawa Stara Ochota, ul. Grójecka;Stara Ochota;31.3;2
670000;Mieszkanie Warszawa Mokotów, ul. Sielecka;Mokotów;48.0;2
840000;Mieszkanie Warszawa Śródmieście, ul. Ludna;Śródmieście;47.0;2
9045810;Nowe mieszkanie Warszawa Śródmieście;Śródmieście;227.33;4
618000;Mieszkanie Warszawa Ochota;Ochota;50.0;2
1028043;Nowe mieszkanie Warszawa Mokotów, ul. Polska;Mokotów;91.46;4
459000;Mieszkanie Warszawa Wola, ul. Chłodna;Wola;27.0;2
599000;Mieszkanie Warszawa Szmulowizna, ul. Grodzieńska;Szmulowizna;43.0;2
13300000;Nowe mieszkanie Warszawa Śródmieście, ul. Złota;Śródmieście;208.4;5
1950000;Mieszkanie Warszawa Śródmieście, ul. Bracka;Śródmieście;125.37;4
640000;Nowe mieszkanie Warszawa Praga-Północ;Praga-Północ;63.0;3
458000;Mieszkanie Warszawa Wola, ul. Grzybowska;Wola;27.1;2
519000;przytulne 41m2 * po remoncie * kamienica z 1939 r. * Śródmieście;Śródmieście;41.0;1
695000;Mieszkanie Warszawa Gocław, ul. Jana Nowaka-Jeziorańskiego 45;Gocław;40.9;2
865480;Mieszkanie Warszawa Czerniaków, ul. Czerska;Czerniaków;61.82;2
685000;Mieszkanie Warszawa Żoliborz, ul. gen. Józefa Zajączka;Żoliborz;41.35;2
733320;Mieszkanie Warszawa Śródmieście, ul. Grzybowska 6;Śródmieście;38.8;2
1250000;Mieszkanie Warszawa Praga-Południe, ul. Zbaraska;Praga-Południe;109.4;4
1155000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;40.33;2
1350000;Mieszkanie Warszawa Śródmieście, ul. Nowogrodzka;Śródmieście;60.4;2
295000;Mieszkanie Warszawa Praga-Północ, ul. Zachariasza;Praga-Północ;25.04;1
630000;Mieszkanie Warszawa Wola, ul. Krochmalna;Wola;48.0;3
610000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;31.55;1
1250000;Mieszkanie Warszawa Praga-Północ, ul. Inżynierska;Praga-Północ;95.39;4
275000;Mieszkanie Warszawa Targówek, ul. Oliwska;Targówek;34.0;2
415000;Mieszkanie Warszawa Praga-Północ, ul. Strzelecka 24;Praga-Północ;24.91;1
470000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;45.4;2
699000;Mieszkanie Warszawa Gocław;Gocław;60.0;3
1600000;Mieszkanie Warszawa Śródmieście, ul. Plac Konstytucji;Śródmieście;70.45;2
820000;Mieszkanie Warszawa Nowa Praga, ul. Wileńska;Nowa Praga;62.0;3
1858000;Nowe mieszkanie Warszawa Saska Kępa, ul. Argentyńska;Saska Kępa;137.31;4
310000;Nowe mieszkanie Warszawa Mokotów, ul. Batorego 16;Mokotów;30.01;2
850000;Mieszkanie Warszawa Praga-Południe, ul. Gocławska;Praga-Południe;56.07;3
1333500;Mieszkanie Warszawa Wola, ul. Banderii;Wola;101.0;4
500000;Mieszkanie Warszawa Gocławek;Gocławek;54.0;2
295000;Mieszkanie Warszawa Śródmieście, ul. Stefana Batorego;Śródmieście;17.33;1
440000;Kawalerka Warszawa Śródmieście;Śródmieście;25.5;1
1368500;Mieszkanie Warszawa Wola, ul. Banderii;Wola;101.0;4
720000;Mieszkanie Warszawa Praga-Południe, ul. Międzynarodowa;Praga-Południe;54.0;3
580000;Mieszkanie Warszawa Ochota;Ochota;62.87;3
2800000;Mieszkanie Warszawa Mokotów, ul. Jana III Sobieskiego;Mokotów;166.46;5
660000;Nowe mieszkanie Warszawa;mazowieckie;78.0;3
920000;Mieszkanie Warszawa Stara Ochota, ul. Barska;Stara Ochota;56.0;3
772000;Mieszkanie Warszawa Mokotów, ul. Stępińska;Mokotów;66.0;2
1480000;Mieszkanie Warszawa Śródmieście, ul. Zygmunta Słomińskiego;Śródmieście;80.4;3
560000;Mieszkanie Warszawa Targówek, ul. Gościeradowska;Targówek;46.0;2
799000;Mieszkanie Warszawa Muranów, ul. Jana Pawła II;Muranów;57.0;3
689000;Mieszkanie Warszawa Śródmieście, ul. Czerniakowska;Śródmieście;33.5;1
520000;Mieszkanie Warszawa Mokotów, ul. Jurija Gagarina;Mokotów;22.6;1
825000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;33.35;1
1650000;Mieszkanie Warszawa Śródmieście, ul. Wilcza;Śródmieście;86.0;3
679000;Mieszkanie Warszawa Saska Kępa, ul. Międzynarodowa;Saska Kępa;53.82;2
695000;Mieszkanie Warszawa, ul. Krochmalna;mazowieckie;48.5;2
620000;Mieszkanie Warszawa Gocław, ul. Manteuffla;Gocław;63.4;3
449000;Mieszkanie Warszawa Mokotów, ul. Balladyny 1b;Mokotów;25.0;1
1200538;Nowe mieszkanie Warszawa Wola;Wola;62.2;3
5900000;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;185.0;4
1150000;Mieszkanie Warszawa Sady Żoliborskie, ul. Przasnyska 7;Sady Żoliborskie;67.24;3
670000;Nowe mieszkanie Warszawa;mazowieckie;78.0;3
579000;Mieszkanie Warszawa Wola, ul. Siedmiogrodzka;Wola;26.2;1
670000;3 pokojowe mieszkanie Warszawa, Praga Płd, Gocław, metro Ostrobramska;Praga-Południe;54.0;3
757000;KOSZYKI, Pl. Konstytucji, Pl. Politechniki, LUX!;Śródmieście;33.0;2
750000;Mieszkanie Warszawa Mokotów, ul. Górska;Mokotów;51.0;2
816000;Mieszkanie Warszawa Wola, ul. Chmielna;Wola;52.0;2
785000;Sprzedam bezpośrednio mieszkanie blisko metra;Targówek Mieszkaniowy;62.5;3
890000;Mieszkanie Warszawa Targówek Mieszkaniowy, ul. Kołowa;Targówek Mieszkaniowy;70.4;4
1640000;Mieszkanie Warszawa Żoliborz;Żoliborz;86.0;4
970000;Mieszkanie Warszawa Mokotów, ul. Bagatela;Mokotów;46.51;2
450000;Nowe mieszkanie Warszawa Praga-Północ, ul. Kłopotowskiego;Praga-Północ;34.5;2
435000;Mieszkanie Warszawa Szmulowizna, ul. Radzymińska;Szmulowizna;37.0;2
540000;Mieszkanie Warszawa Grochów;Grochów;47.1;2
950000;Mieszkanie Warszawa Targówek, ul. Błotna;Targówek;69.1;3
630000;Mieszkanie Warszawa Grochów, ul. Łukowska;Grochów;62.0;3
630000;Mieszkanie Warszawa Ochota, ul. Nowowiejska;Ochota;38.0;2
1300000;Mieszkanie Warszawa Mokotów, ul. Bartycka;Mokotów;81.0;3
429000;Mieszkanie Warszawa Śródmieście, ul. Śliska;Śródmieście;25.0;1
1900000;Mieszkanie Warszawa Wola, ul. Łucka;Wola;68.4;2
1299000;Mieszkanie Warszawa Śródmieście Południowe, ul. Polna;Śródmieście Południowe;61.5;2
680000;Mieszkanie Warszawa Praga-Północ, ul. Targowa;Praga-Północ;60.0;3
1600000;Mieszkanie Warszawa Śródmieście, ul. Elektoralna;Śródmieście;83.2;2
497000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;26.0;1
420000;Mieszkanie Warszawa Wola, ul. Smocza;Wola;26.4;1
980000;Mieszkanie Warszawa Mirów, ul. Krochmalna 56;Mirów;35.0;1
999000;Mieszkanie Warszawa Czyste, ul. Giełdowa 4b;Czyste;50.0;2
1500000;Mieszkanie Warszawa Śródmieście, ul. Słomińskiego;Śródmieście;93.0;3
679000;Mieszkanie Warszawa Praga-Południe, ul. Międzynarodowa;Praga-Południe;54.5;3
660000;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;48.47;3
899900;Mieszkanie Warszawa Elsnerów, ul. Klukowska;Elsnerów;74.1;4
590000;Mieszkanie Warszawa Grochów, ul. Ostrzycka 1/3;Grochów;57.0;3
485000;Mieszkanie Warszawa Wola, ul. Wierzynka;Wola;38.28;2
554999;Mieszkanie Warszawa Śródmieście, ul. Pereca;Śródmieście;40.0;2
575000;Mieszkanie Warszawa Czerniaków, ul. Czerniakowska 26;Czerniaków;49.9;2
823065;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;61.0;3
796000;Mieszkanie Warszawa Praga-Południe, ul. Przeworska;Praga-Południe;59.0;3
739000;Mieszkanie Warszawa Praga-Północ, ul. Targowa;Praga-Północ;59.5;3
1050000;Mieszkanie Warszawa Śródmieście, ul. Hoża;Śródmieście;53.12;3
328000;Mieszkanie Warszawa Wola, ul. Mordechaja Anielewicza;Wola;26.3;1
1499000;Mieszkanie Warszawa Gocław, ul. Jeziorańskiego;Gocław;71.03;3
3059000;Mieszkanie Warszawa Wola, ul. Krochmalna;Wola;98.81;4
895000;Mieszkanie Warszawa Powiśle, ul. Wilanowska;Powiśle;48.12;3
512500;Mieszkanie Warszawa Gocław, ul. Plac Kotarbińskiego;Gocław;59.5;3
549800;Mieszkanie Warszawa Stare Miasto, ul. Złota;Stare Miasto;28.4;1
1350000;Nowe mieszkanie Warszawa, ul. Syreny;mazowieckie;75.0;4
787000;Przestronne 3 pokoje Ochota do własnej aranżacji OKAZJA;Ochota;57.0;3
870000;Mieszkanie Warszawa Sielce, ul. Gagarina;Sielce;62.72;2
690000;Mieszkanie Warszawa Praga-Północ, ul. Szwedzka;Praga-Północ;49.7;2
757000;Mieszkanie Warszawa Wola, ul. Solidarności;Wola;62.0;4
8873000;Mieszkanie Warszawa Śródmieście, ul. Jana Pawła II;Śródmieście;367.0;4
650000;Mieszkanie Warszawa Śródmieście, ul. Świętokrzyska;Śródmieście;27.6;1
569000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;28.7;1
365000;Mieszkanie Warszawa Wola, ul. Nowolipki;Wola;20.0;1
1150000;Mieszkanie Warszawa Śródmieście, ul. Piękna;Śródmieście;67.65;3
595000;Mieszkanie Warszawa Wola, ul. Jana Pawła II;Wola;47.73;3
758000;Nowe mieszkanie Warszawa;mazowieckie;114.0;4
655000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;62.0;5
629000;Mieszkanie Warszawa Nowa Praga, ul. Szymanowskiego;Nowa Praga;48.7;2
560000;Mieszkanie Warszawa Grochów;Grochów;56.0;3
950000;Mieszkanie Warszawa Stare Miasto, ul. Piwna;Stare Miasto;56.0;2
496000;Mieszkanie Warszawa Gocław;Gocław;32.0;1
630000;Mieszkanie Warszawa Powiśle, ul. Wybrzeże Kościuszkowskie;Powiśle;30.0;1
350000;Nowe mieszkanie Warszawa Praga-Północ, ul. Radzymińska;Praga-Północ;25.0;1
2200000;Mieszkanie Warszawa Powiśle, ul. Smulikowskiego;Powiśle;95.46;4
471200;Przetarg na ustanowienie odrębnej własności lokalu mieszkalnego.;mazowieckie;51.7;2
415000;Mieszkanie Warszawa Nowolipki, ul. Smocza;Nowolipki;26.4;1
669186;Nowe mieszkanie Warszawa;mazowieckie;63.43;2
752600;Nowe mieszkanie Warszawa Czerniaków, ul. Polska;Czerniaków;67.97;3
720000;Mieszkanie Warszawa Muranów, ul. Senatorska;Muranów;36.4;2
907000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;46.65;1
529000;Mieszkanie Warszawa Praga-Południe, ul. Bracławska;Praga-Południe;58.0;3
685000;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;54.0;2
780000;Mieszkanie Warszawa Śródmieście, ul. Sienna;Śródmieście;54.0;2
740000;Mieszkanie Warszawa Ochota, ul. Kaliska;Ochota;39.24;2
2180000;Mieszkanie Warszawa Śródmieście, ul. Flory;Śródmieście;110.0;4
419000;Mieszkanie Warszawa Grochów, ul. Makowska;Grochów;36.1;2
710000;Mieszkanie Warszawa Mokotów, ul. Tadeusza Rejtana;Mokotów;50.0;3
417990;Mieszkanie Warszawa Praga-Południe, ul. Międzyborska;Praga-Południe;38.0;2
549900;Mieszkanie Warszawa Bródno, ul. Siedzibna;Bródno;53.0;3
530000;Mieszkanie Warszawa Praga-Północ, ul. Bródnowska;Praga-Północ;38.5;2
820000;Mieszkanie Warszawa Żoliborz, ul. Kłopot;Żoliborz;51.0;2
1456163;Nowe mieszkanie Warszawa Wola, ul. Skierniewicka;Wola;113.97;4
555000;Mieszkanie Warszawa, ul. Stanów Zjednoczonych;mazowieckie;48.0;3
633750;Mieszkanie Warszawa Wola, ul. Brylowska;Wola;32.5;2
479000;Mieszkanie Warszawa Praga-Południe, ul. Rozłucka;Praga-Południe;39.12;2
3500000;Mieszkanie Warszawa Powiśle;Powiśle;117.0;5
850000;Mieszkanie Warszawa Targówek Fabryczny, ul. Ponarska 5;Targówek Fabryczny;69.0;3
3700000;Mieszkanie Warszawa Mokotów, ul. Willowa;Mokotów;107.0;3
1300000;Mieszkanie Warszawa Śródmieście, ul. Elektoralna;Śródmieście;72.0;2
525000;Mieszkanie Warszawa Żoliborz;Żoliborz;42.0;2
592000;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;31.2;1
362000;Mieszkanie Warszawa Szmulowizna;Szmulowizna;25.9;1
625000;Mieszkanie Warszawa Ochota, ul. Spiska;Ochota;47.3;3
865000;Mieszkanie Warszawa Wola, ul. Piaskowa;Wola;56.0;2
688200;Nowe mieszkanie Warszawa;mazowieckie;74.0;3
571000;Nowe mieszkanie Warszawa Mokotów;Mokotów;40.0;2
1512500;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;83.31;4
1775000;Mieszkanie Warszawa Wola, ul. Sienna;Wola;77.0;4
519000;Mieszkanie Warszawa Targówek, ul. Łąkocińska;Targówek;51.93;3
540000;Mieszkanie Warszawa Grochów;Grochów;60.0;3
548999;Mieszkanie Warszawa Grochów, ul. Kinowa;Grochów;38.0;2
5800000;Mieszkanie Warszawa Śródmieście, ul. Mokotowska;Śródmieście;159.71;4
998000;Mieszkanie Warszawa Śródmieście;Śródmieście;55.8;3
980000;Mieszkanie Warszawa Śródmieście, ul. Ptasia;Śródmieście;65.65;3
610000;Bezpośrednio 2-pokojowe mieszkanie z ogródkiem blisko Parku Skaryszewskiego;Praga-Południe;38.0;2
860340;Mieszkanie Warszawa Wola, ul. Grzybowska 43A;Wola;33.09;2
1490200;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;83.05;4
1061000;Nowe mieszkanie Warszawa Mokotów, ul. Gąsocińska;Mokotów;91.46;4
735000;Mieszkanie Warszawa Sielce, ul. Nowosielecka;Sielce;57.14;2
799000;Mieszkanie Warszawa Wola, ul. Żelazna;Wola;47.6;2
1050000;Nowe mieszkanie Warszawa Saska Kępa, ul. Drezdeńska;Saska Kępa;60.0;3
4200000;Mieszkanie Warszawa Mokotów, ul. Sułkowicka;Mokotów;239.2;6
489900;Mieszkanie Warszawa Targówek, ul. Ponarska;Targówek;37.0;2
1450000;Mieszkanie Warszawa Wola, ul. Łucka;Wola;79.4;3
1650000;Mieszkanie Warszawa Śródmieście, ul. Wilcza;Śródmieście;86.0;3
747000;Mieszkanie Warszawa Mokotów, ul. Chocimska;Mokotów;36.6;1
1840000;Mieszkanie Warszawa Śródmieście, ul. Nowogrodzka;Śródmieście;98.98;5
574900;Mieszkanie Warszawa Żoliborz, ul. Popiełuszki;Żoliborz;53.5;2
1553100;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;84.53;4
1088000;Mieszkanie Warszawa Nowa Praga, ul. Szwedzka;Nowa Praga;68.0;3
500000;Mieszkanie Warszawa Mokotów, ul. Konduktorska;Mokotów;36.6;2
485000;Mieszkanie Warszawa Śródmieście, ul. Plac Dąbrowskiego;Śródmieście;25.5;1
3525000;Nowe mieszkanie Warszawa Powiśle;Powiśle;122.0;4
827944;Nowe mieszkanie Warszawa Wola;Wola;53.1;3
701300;Mieszkanie Warszawa Praga-Południe, ul. Ostrobramska;Praga-Południe;46.47;3
1420000;Mieszkanie Warszawa Wola, ul. Dzielna;Wola;67.5;3
950000;Mieszkanie Warszawa Stara Ochota, ul. Kaliska;Stara Ochota;54.0;2
963945;Mieszkanie Warszawa Śródmieście, ul. Żelazna;Śródmieście;69.1;3
820000;Mieszkanie Warszawa Śródmieście, ul. Kłopot;Śródmieście;50.71;2
1400000;Mieszkanie Warszawa Śródmieście, ul. Zygmunta Słomińskiego;Śródmieście;81.2;3
1350000;Mieszkanie Warszawa Śródmieście;Śródmieście;66.0;3
580000;Mieszkanie Warszawa Praga-Południe, ul. Ostrobramska;Praga-Południe;45.3;2
930000;Nowe mieszkanie Warszawa Mokotów;Mokotów;68.0;3
8873000;Mieszkanie Warszawa Śródmieście Północne, ul. Jana Pawła II;Śródmieście Północne;367.0;6
599000;Mieszkanie Warszawa Praga-Południe, ul. Waszyngtona 45/51;Praga-Południe;48.0;2
3499000;Mieszkanie Warszawa Śródmieście, ul. Chmielna 26;Śródmieście;141.21;3
895050;Mieszkanie Warszawa Praga-Północ, ul. Białostocka;Praga-Północ;66.3;4
684996;Nowe mieszkanie Warszawa Wola;Wola;39.0;2
1290000;Mieszkanie Warszawa Mirów, ul. Chłodna;Mirów;74.88;3
856000;Mieszkanie Warszawa Czyste, ul. Ludwiki;Czyste;44.55;2
579000;Mieszkanie Warszawa Wola, ul. Siedmiogrodzka;Wola;26.2;1
515000;Mieszkanie Warszawa Śródmieście, ul. Sienna;Śródmieście;24.0;1
490000;Mieszkanie Warszawa Targówek, ul. Krzywińska;Targówek;40.0;1
744000;Mieszkanie Warszawa Śródmieście, ul. Lewartowskiego;Śródmieście;51.35;3
545000;Mieszkanie Warszawa Ochota, ul. Grójecka;Ochota;32.0;2
4390000;Mieszkanie Warszawa Ochota, ul. Kaliska;Ochota;207.0;4
320000;Mieszkanie Warszawa Praga-Południe, ul. Ostrobramska;Praga-Południe;17.5;1
1520000;Mieszkanie Warszawa Filtry, ul. Ładysława z Gielniowa;Filtry;67.44;3
898000;Mieszkanie Warszawa Mokotów, ul. Jarosława Dąbrowskiego;Mokotów;60.61;3
4200000;Mieszkanie Warszawa Powiśle;Powiśle;127.19;5
1240000;Mieszkanie Warszawa Stara Ochota;Stara Ochota;98.0;3
490000;Mieszkanie Warszawa Śródmieście, ul. Miła;Śródmieście;26.0;1
656400;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;45.0;2
2384000;Nowe mieszkanie Warszawa Wola;Wola;113.0;5
2550000;Mieszkanie Warszawa Mokotów, ul. Odyńca;Mokotów;103.07;3
742000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;31.64;1
2150000;Mieszkanie Warszawa Mokotów, ul. Jana III Sobieskiego;Mokotów;135.0;4
535000;Mieszkanie Warszawa Praga-Północ;Praga-Północ;30.0;1
500000;Mieszkanie Warszawa, ul. Chłopickiego;mazowieckie;53.0;2
800000;Mieszkanie Warszawa Mokotów, ul. Lewicka;Mokotów;51.5;2
530000;Mieszkanie Warszawa Nowe Miasto, ul. Bonifraterska;Nowe Miasto;27.52;1
649000;Mieszkanie Warszawa Grochów, ul. Ostrobramska;Grochów;59.0;3
526300;Nowe mieszkanie Warszawa Wola, ul. Kolejowa;Wola;26.78;1
950000;Mieszkanie Warszawa, ul. Krucza;mazowieckie;50.0;3
1530000;Mieszkanie Warszawa Śródmieście, ul. Nalewki;Śródmieście;89.3;3
1949000;Mieszkanie Warszawa Śródmieście, ul. Świętojerska;Śródmieście;122.7;5
599000;Mieszkanie Warszawa Ochota, ul. Aleje Jerozolimskie;Ochota;41.0;2
1359331;Nowe mieszkanie Warszawa Mokotów, ul. Polska;Mokotów;102.25;4
810000;Mieszkanie Warszawa Śródmieście, ul. Podwale;Śródmieście;53.58;2
420000;Mieszkanie Warszawa Grochów, ul. Stanów Zjednoczonych;Grochów;32.3;1
1899000;Mieszkanie Warszawa Żoliborz;Żoliborz;105.33;4
1650000;Mieszkanie Warszawa Śródmieście, ul. Wilcza;Śródmieście;67.63;2
499000;Nowe mieszkanie Warszawa Praga-Południe, ul. Przeworska;Praga-Południe;37.7;2
525000;"Mieszkanie Warszawa Gocław, ul. gen. Augusta Emila Fieldorfa ""Nila""";Gocław;42.5;2
1250000;Mieszkanie Warszawa Stara Ochota, ul. Niemcewicza;Stara Ochota;92.0;4
920000;Mieszkanie Warszawa Muranów, ul. gen. Władysława Andersa;Muranów;65.0;3
1259000;Mieszkanie Warszawa Żoliborz;Żoliborz;70.0;3
615000;Mieszkanie Warszawa Śródmieście, ul. Traugutta;Śródmieście;30.0;2
870000;Mieszkanie Warszawa Sady Żoliborskie, ul. Stanisława Dygata;Sady Żoliborskie;43.86;2
720000;Mieszkanie Warszawa Gocław;Gocław;60.0;2
825000;Mieszkanie Warszawa Wola, ul. Okopowa;Wola;63.0;2
1680000;Mieszkanie Warszawa Żoliborz, ul. Wojska Polskiego;Żoliborz;84.0;3
571238;Nowe mieszkanie Warszawa;mazowieckie;40.0;2
1111500;Nowe mieszkanie Warszawa;mazowieckie;65.61;3
659000;Mieszkanie Warszawa Śródmieście, ul. Hoża;Śródmieście;36.0;2
1100000;Mieszkanie Warszawa Śródmieście, al. Solidarności;Śródmieście;64.94;3
700000;Mieszkanie Warszawa Wola, ul. Żytnia;Wola;50.5;2
678000;Mieszkanie Warszawa Stara Praga;Stara Praga;57.8;8
695000;Mieszkanie Warszawa Gocław, ul. Kobielska 66/68;Gocław;50.97;3
2500000;Mieszkanie Warszawa Żoliborz, ul. Przasnyska;Żoliborz;118.19;4
499000;Mieszkanie Warszawa Praga-Południe, ul. Przeworska;Praga-Południe;37.7;2
2045000;Mieszkanie Warszawa Wola, ul. Łucka;Wola;145.0;3
800000;Mieszkanie Warszawa Mirów, ul. Chmielna;Mirów;44.87;2
490000;Mieszkanie Warszawa Śródmieście, ul. Miła;Śródmieście;26.0;1
899000;Mieszkanie Warszawa Powiśle, ul. Dobra;Powiśle;58.0;2
572000;Mieszkanie Warszawa Śródmieście, ul. Nowolipie;Śródmieście;41.0;2
700000;Mieszkanie Warszawa Praga-Południe, ul. gen. Romana Abrahama;Praga-Południe;60.0;3
949000;Mieszkanie Warszawa Praga-Południe;Praga-Południe;59.39;3
555500;Mieszkanie Warszawa Muranów, ul. Stawki;Muranów;43.62;3
611000;Mieszkanie Warszawa Śródmieście, ul. Wyzwolenia;Śródmieście;24.96;1
895050;Mieszkanie Warszawa Praga-Południe, ul. Targowa;Praga-Południe;66.3;4
3250000;Nowe mieszkanie Warszawa Powiśle, ul. Radna;Powiśle;116.0;4
660000;Mieszkanie Warszawa Wola, ul. Smocza;Wola;50.0;3
1512000;Mieszkanie Łódź Górna, ul. Foksal;Górna;84.0;3
867021;Nowe mieszkanie Warszawa;mazowieckie;81.03;4
499000;Mieszkanie Warszawa Praga-Północ, ul. Kijowska;Praga-Północ;46.0;3
1100000;Nowe mieszkanie Warszawa Śródmieście;Śródmieście;70.0;3
457000;Sprzedam mieszkanie wynajęte   jako inwestycje-Targówek;Targówek;27.0;1
669970;"Mieszkanie Warszawa Gocław, ul. gen. Augusta Emila Fieldorfa ""Nila""";Gocław;56.3;3
2400000;Mieszkanie Warszawa Śródmieście Południowe, ul. Górskiego;Śródmieście Południowe;81.0;3
759000;Mieszkanie Warszawa Muranów, ul. Andersa;Muranów;45.97;2
2980000;Mieszkanie Warszawa Saska Kępa;Saska Kępa;295.0;6
860000;Mieszkanie w centrum Warszawy;Śródmieście;62.0;3
2950000;Mieszkanie Warszawa Mokotów, ul. Cybulskiego;Mokotów;114.6;3
1000070;Mieszkanie Warszawa Ochota, ul. Pasteura;Ochota;92.1;3
1718804;Nowe mieszkanie Warszawa Mokotów, ul. Madalińskiego;Mokotów;65.69;3
565000;Mieszkanie Warszawa Saska Kępa;Saska Kępa;45.0;3
1499700;Mieszkanie Warszawa Śródmieście, ul. Jaracza;Śródmieście;83.0;3
648000;Mieszkanie Warszawa Grochów;Grochów;72.0;3
6500000;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;193.0;3
545000;Mieszkanie Warszawa Saska Kępa, ul. Międzynarodowa;Saska Kępa;48.59;3
774929;Nowe mieszkanie Warszawa Praga-Południe;Praga-Południe;60.97;3
457000;Mieszkanie Warszawa Śródmieście, ul. Grzybowska;Śródmieście;27.1;1
495000;Mieszkanie Warszawa Stara Ochota, ul. Białobrzeska;Stara Ochota;39.0;2
1577000;Nowe mieszkanie Warszawa Śródmieście, ul. Grzybowska 37;Śródmieście;61.56;3
916000;Mieszkanie Warszawa Śródmieście, ul. Solidarności;Śródmieście;73.0;4
